Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security type,Security ID,Bond security ID,BO Product Ref,cProductCategory,cProductSubType,Equity ID,External Id Type,External Id,External product,Identifier
BOND,0015290379,3,,31/01/2020,Verified,REAL,,DKK,,,"1,111,000.00",SHBC,IDEAS,MARKETMAKING,,000143CL,29/01/2020,29/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015290383,3,,31/01/2020,Verified,REAL,,DKK,,,"7,300,000.00",SHBC,IDEAS,MARKETMAKING,,000143CP,29/01/2020,29/01/2020,IDPP,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015290386,3,,31/01/2020,Verified,STAT,,DKK,,,"10,000,000.00",DDBC,,MARKETMAKING,,000143CX,29/01/2020,29/01/2020,SRK,,DGB4.5_11/15/39,,,,,,,,,992232
BOND,0015290387,3,,31/01/2020,Verified,REAL,,DKK,,,"1,977,000.00",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000143CZ,29/01/2020,29/01/2020,LCA,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015290388,3,,31/01/2020,Verified,REAL,,DKK,,,"40,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000143D0,29/01/2020,29/01/2020,JAT,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015290389,4,,31/01/2020,Verified,FLOAT,,DKK,,,"400,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143D6,29/01/2020,29/01/2020,JAT,,NYKRE0_01/01/22,,,,,,,,,952346
BOND,0015290391,4,,31/01/2020,Verified,FLEX,,DKK,,,"4,000,000.00",IT_BALANCE_K,IDEAS,MARKETMAKING,,000143D8,29/01/2020,29/01/2020,LCA,,1NYK1.13HJADKK_23,,,,,,,,,950319
BOND,0015290395,3,,31/01/2020,Verified,REAL,,DKK,,,"50,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000143DK,29/01/2020,29/01/2020,JAT,,RDKRE0.5_10/01/50,,,,,,,,,461318
BOND,0015290399,3,,31/01/2020,Verified,REAL,,DKK,,,"425,266.11",IT_STOLLIG,IDEAS,MARKETMAKING,,000143DW,29/01/2020,29/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015290400,3,,31/01/2020,Verified,ILLIKVID,,DKK,,,"475,247.20",IT_STOLLIG,IDEAS,MARKETMAKING,,000143DY,29/01/2020,29/01/2020,JOPE,,RD2038_RM_A,,,,,,,,,927341
BOND,0015290401,3,,31/01/2020,Verified,REAL,,DKK,,,"1,000,000.00",IT_HEJE,IDEAS,MARKETMAKING,,000143DZ,29/01/2020,29/01/2020,JOPE,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015290402,3,,31/01/2020,Verified,STAT,,DKK,,,"10,000,000.00",BBIL,,MARKETMAKING,,000143F1,29/01/2020,29/01/2020,SRK,,DGB4.5_11/15/39,,,,,,,,,992232
BOND,0015290404,3,,31/01/2020,Verified,ILLIKVID,,DKK,,,"2,095,000.00",B_SEB_IM_K,,MARKETMAKING,,000143F6,29/01/2020,29/01/2020,JAT,,3.5RD23SS_44,,,,,,,,,928844
BOND,0015290406,3,,31/01/2020,Verified,REAL,,DKK,,,"200,000,000.00",NAM,IDEAS,MARKETMAKING,,000143F9,29/01/2020,29/01/2020,CDB,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015290454,3,,31/01/2020,Verified,REAL,,DKK,,,"20,000,000.00",DLR_KREDIT,,MARKETMAKING,,000143GW,29/01/2020,29/01/2020,JAT,,DLRKRE0.5_10/01/40,,,,,,,,,634867
BOND,0015290455,4,,31/01/2020,Verified,FLOAT,,DKK,,,"80,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143GY,29/01/2020,29/01/2020,JAT,,F3NYK32GDKKOKT22,,,,,,,,,951897
BOND,0015290468,3,,31/01/2020,Verified,REAL,,DKK,,,"30,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143HB,29/01/2020,29/01/2020,JAT,,NYKRE0.5_10/01/50,,,,,,,,,952508
BOND,0015290470,3,,31/01/2020,Verified,ILLIKVID,,DKK,,,"70,000,000.00",NYKREDIT_A_S,IDEAS,MARKETMAKING,,000143HJ,29/01/2020,29/01/2020,OVIX,,NYKRE0_07/01/25,,,,,,,,,952354
BOND,0015290471,3,,31/01/2020,Verified,STAT,,DKK,,,"61,000,000.00",NAM,IDEAS,MARKETMAKING,,000143HK,29/01/2020,29/01/2020,LCA,,DGB0.5_11/15/29,,,,,,,,,992380
BOND,0015290472,3,,31/01/2020,Verified,REAL,,DKK,,,"103,400,000.00",NAM,IDEAS,MARKETMAKING,,000143HL,29/01/2020,29/01/2020,LCA,,DLRKRE0.5_10/01/40,,,,,,,,,634867
BOND,0015290474,3,,31/01/2020,Verified,FLEX,,DKK,,,"2,600,000.00",NAM,IDEAS,MARKETMAKING,,000143JK,29/01/2020,29/01/2020,LCA,,1RD1.10F22JARF,,,,,,,,,929603
BOND,0015290479,3,,31/01/2020,Verified,REAL,,DKK,,,"300,000.00",SHBC,IDEAS,MARKETMAKING,,000143JV,29/01/2020,29/01/2020,JOPE,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015290481,3,,31/01/2020,Verified,REAL,,DKK,,,"9,300,000.00",BC_DC,,MARKETMAKING,,000143JX,29/01/2020,29/01/2020,JAT,,RDKRE1_10/01/40,,,,,,,,,461172
BOND,0015290483,3,,31/01/2020,Verified,REAL,,DKK,,,"4,728,579.87",NORDFYNS_BAN,IDEAS,MARKETMAKING,,000143K4,29/01/2020,29/01/2020,JOPE,,NYKRE1.5_10/01/50,,,,,,,,,951315
BOND,0015290484,4,,31/01/2020,Verified,STAT,,DKK,,,"50,000,000.00",SCHWEIZNATBK,IDEAS,MARKETMAKING,,000143K5,29/01/2020,29/01/2020,BJP,,DGB4.5_11/15/39,,,,,,,,,992232
BOND,0015290503,3,,31/01/2020,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143KX,29/01/2020,29/01/2020,JAT,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015290504,3,,31/01/2020,Verified,REAL,,DKK,,,"20,000,000.00",DLR_KREDIT,,MARKETMAKING,,000143KZ,29/01/2020,29/01/2020,JAT,,1DLR1B50IIO,,,,,,,,,634875
BOND,0015290505,3,,31/01/2020,Verified,REAL,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143L0,29/01/2020,29/01/2020,JAT,,NYKRE0_10/01/35,,,,,,,,,952494
BOND,0015290511,3,,31/01/2020,Verified,FLOAT,,DKK,,,"2,997,843.61",SHBC,IDEAS,MARKETMAKING,,000143LT,29/01/2020,29/01/2020,JOPE,,NDAS0_07/01/22,,,,,,,,,204439
BOND,0015290514,3,,31/01/2020,Verified,FLEX,,DKK,,,"25,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000143M7,29/01/2020,29/01/2020,JAT,,1RD1.10F22APRF,,,,,,,,,929492
BOND,0015290515,3,,31/01/2020,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000143M8,29/01/2020,29/01/2020,JAT,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015290518,4,,31/01/2020,Verified,REAL,,DKK,,,"25,000,000.00",LCFM_RVF_AKK,IDEAS,MARKETMAKING,,000143MF,29/01/2020,29/01/2020,MCAD,,NYKRE0_10/01/35,,,,,,,,,952494
BOND,0015290588,3,,31/01/2020,Verified,STAT,,DKK,,,"510,000.00",LAN_SPAR_B,,MARKETMAKING,,000143QY,29/01/2020,29/01/2020,SRK,,DGB4.5_11/15/39,,,,,,,,,992232
BOND,0015290593,3,,31/01/2020,Verified,REAL,,DKK,,,"30,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000143RF,29/01/2020,29/01/2020,JAT,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015290601,3,,31/03/2020,Verified,REAL,,DKK,,,"20,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000143RY,29/01/2020,29/01/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015290602,4,,31/01/2020,Verified,REAL,,DKK,,,"50,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000143S3,29/01/2020,29/01/2020,JAT,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015290605,3,,31/01/2020,Verified,FLEX,,DKK,,,"3,000,000.00",B_MAJ_INVEST,,MARKETMAKING,,000143S7,29/01/2020,29/01/2020,JAT,,1BRF321EP29,,,,,,,,,939595
BOND,0015290606,3,,31/01/2020,Verified,REAL,,DKK,,,"250,000,000.00",PPIM_CORE,IDEAS,MARKETMAKING,,000143S8,29/01/2020,29/01/2020,OVIX,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015290607,4,,31/01/2020,Verified,REAL,,DKK,,,"100,000,000.00",PPIM_CREDIT,IDEAS,MARKETMAKING,,000143S9,29/01/2020,29/01/2020,OVIX,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015290613,3,,30/01/2020,Verified,FLOAT,,DKK,,,"23,000,000.00",NAM,IDEAS,MARKETMAKING,,000143SY,28/01/2020,29/01/2020,LCA,,NYKRE0_07/01/23,,,,,,,,,952133
BOND,0015290614,3,,30/01/2020,Verified,FLEX,,DKK,,,"40,000,000.00",NAM,IDEAS,MARKETMAKING,,000143SZ,28/01/2020,29/01/2020,LCA,,1RD1.10F24JARF,,,,,,,,,929638
BOND,0015290615,3,,30/01/2020,Verified,FLEX,,DKK,,,"20,000,000.00",NAM,IDEAS,MARKETMAKING,,000143T0,28/01/2020,29/01/2020,LCA,,1NYK1.13HJADKK_24,,,,,,,,,950211
BOND,0015291313,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,0.32,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,10DLR43_21,,,,,,,,,630594
BOND,0015291314,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"13,793.40",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,5DLR43A26,,,,,,,,,631205
BOND,0015291315,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"1,054.81",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,6DLR43A26,,,,,,,,,631116
BOND,0015291316,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"12,592.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,7DLR43_26,,,,,,,,,630926
BOND,0015291317,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,329.45,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,8DLR43A26,,,,,,,,,631264
BOND,0015291318,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"1,717.76",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,30/01/2020,30/01/2020,,,9DLR43A23,,,,,,,,,630764
BOND,0015292305,4,,31/01/2020,Verified,REAL,,DKK,,,"200,000,000.00",INT_IDEAS,IDEAS,MARKETMAKING,,0001454W,30/01/2020,30/01/2020,JAT,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015292306,4,,31/01/2020,Verified,ILLIKVID,,DKK,,,"200,000,000.00",INT_IDEAS,IDEAS,MARKETMAKING,,0001454X,30/01/2020,30/01/2020,JAT,,NYKRED2_10/01/50,,,,,,,,,951358
BOND,0015292307,3,,03/02/2020,Verified,REAL,,DKK,,,"10,154,000.00",SHBC,IDEAS,MARKETMAKING,,0001455S,30/01/2020,30/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015292310,3,,03/02/2020,Verified,REAL,,DKK,,,"20,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,0001456V,30/01/2020,30/01/2020,JPED,,NYKRE0.5_10/01/50,,,,,,,,,952508
BOND,0015292311,3,,03/02/2020,Verified,REAL,,DKK,,,"80,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,00014579,30/01/2020,30/01/2020,JPED,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015292313,3,,03/02/2020,Verified,STAT,,DKK,,,"25,000,000.00",BBIL,,MARKETMAKING,,0001457J,30/01/2020,30/01/2020,SRK,,DGB0.25_11/15/22,,,,,,,,,992399
BOND,0015292314,4,,03/02/2020,Verified,REAL,,DKK,,,"50,000,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,0001457K,30/01/2020,30/01/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292315,4,,03/02/2020,Verified,REAL,,DKK,,,"50,000,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,0001457L,30/01/2020,30/01/2020,JOPE,,NYKRE0_10/01/35,,,,,,,,,952494
BOND,0015292317,3,,03/02/2020,Verified,REAL,,DKK,,,"60,000.00",CARNEGIE_BK,IDEAS,MARKETMAKING,,0001457T,30/01/2020,30/01/2020,WEST,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015292318,3,,03/02/2020,Verified,REAL,,DKK,,,"100,000.00",CARNEGIE_BK,IDEAS,MARKETMAKING,,0001457W,30/01/2020,30/01/2020,WEST,,NYKRE0.5_10/01/35,,,,,,,,,951870
BOND,0015292319,3,,03/02/2020,Verified,STAT,,DKK,,,"25,000,000.00",BBIL,,MARKETMAKING,,0001457X,30/01/2020,30/01/2020,SRK,,DGB0.25_11/15/22,,,,,,,,,992399
BOND,0015292330,3,,03/02/2020,Verified,REAL,,DKK,,,"6,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,00014589,30/01/2020,30/01/2020,JPED,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015292334,4,,03/02/2020,Verified,ILLIKVID,,DKK,,,"3,074,794.50",INT_IDEAS,IDEAS,MARKETMAKING,,00014596,30/01/2020,30/01/2020,UFFE,,1NYK1.13HOKDKK_21,,,,,,,,,951722
BOND,0015292335,4,,03/02/2020,Verified,FLEX,,DKK,,,"3,074,794.50",INT_IDEAS,IDEAS,MARKETMAKING,,00014597,30/01/2020,30/01/2020,UFFE,,1NYK1.13HOKDKK_21,,,,,,,,,951722
BOND,0015292348,3,,03/02/2020,Verified,REAL,,DKK,,,"20,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145B2,30/01/2020,30/01/2020,JPED,,RDKRED0.5_10/01/50,,,,,,,,,461326
BOND,0015292349,3,,03/02/2020,Verified,REAL,,DKK,,,"30,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145B4,30/01/2020,30/01/2020,JPED,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292350,3,,03/02/2020,Verified,FLEX,,DKK,,,"26,000,000.00",VILLUM_FOND,IDEAS,MARKETMAKING,,000145B5,30/01/2020,30/01/2020,OVIX,,1NDEA1SDROAO21,,,,,,,,,203564
BOND,0015292351,3,,03/02/2020,Verified,FLEX,,DKK,,,"33,727,000.00",VELUX,IDEAS,MARKETMAKING,,000145B6,30/01/2020,30/01/2020,OVIX,,1RD1.10F21APRF,,,,,,,,,929484
BOND,0015292352,3,,03/02/2020,Verified,REAL,,DKK,,,"50,000,000.00",BRF,,MARKETMAKING,,000145B7,30/01/2020,30/01/2020,JPED,,JYKRE1_10/01/50,,,,,,,,,939706
BOND,0015292354,4,,03/02/2020,Verified,REAL,,DKK,,,"50,000,000.00",UNIPEN_NOMBB,IDEAS,MARKETMAKING,,000145B9,30/01/2020,30/01/2020,CDB,,JYKRE1_10/01/50,,,,,,,,,939706
BOND,0015292355,3,,03/02/2020,Verified,FLEX,,DKK,,,"3,000,000.00",LAN_SPAR_B,,MARKETMAKING,,000145BC,30/01/2020,30/01/2020,JAT,,NYKRE1_07/01/21,,,,,,,,,950963
BOND,0015292360,4,,03/02/2020,Verified,STAT,,DKK,,,"400,000,000.00",RINGKJ_LAND,IDEAS,MARKETMAKING,,000145BQ,30/01/2020,30/01/2020,JOPE,,DGB1.5_11/15/23,,,,,,,,,992305
BOND,0015292364,3,,03/02/2020,Verified,REAL,,DKK,,,"30,000,000.00",BRF,,MARKETMAKING,,000145BZ,30/01/2020,30/01/2020,JPED,,JYKRED1_10/01/50,,,,,,,,,939773
BOND,0015292366,3,,03/02/2020,Verified,REAL,,DKK,,,"100,000,000.00",NDAC,,MARKETMAKING,,000145C1,30/01/2020,30/01/2020,JPED,,1NDEA1.0SDRO50,,,,,,,,,204455
BOND,0015292368,3,,02/03/2020,Verified,REAL,,DKK,,,"10,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000145C4,30/01/2020,30/01/2020,JOPE,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015292370,4,,03/02/2020,Verified,REAL,,DKK,,,"100,000,000.00",UNIPEN_NOMBB,IDEAS,MARKETMAKING,,000145C5,30/01/2020,30/01/2020,OVIX,,1NDEA1.0SDRO50,,,,,,,,,204455
BOND,0015292377,3,,03/02/2020,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,000145CF,30/01/2020,30/01/2020,JPED,,NDASS1_10/01/50,,,,,,,,,204471
BOND,0015292378,3,,31/03/2020,Verified,REAL,,DKK,,,"20,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000145CG,30/01/2020,30/01/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292380,3,,03/02/2020,Verified,REAL,,DKK,,,"75,000,000.00",DLR_KREDIT,,MARKETMAKING,,000145CL,30/01/2020,30/01/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015292381,3,,03/02/2020,Verified,REAL,,DKK,,,"35,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145CN,30/01/2020,30/01/2020,JPED,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292382,3,,03/02/2020,Verified,REAL,,DKK,,,"12,000,000.00",DLR_KREDIT,,MARKETMAKING,,000145CS,30/01/2020,30/01/2020,JPED,,1DLR1B50IIO,,,,,,,,,634875
BOND,0015292383,4,,12/02/2020,Verified,REAL,,DKK,,,"2,031,000.00",VESTJYS_BANK,IDEAS,MARKETMAKING,,000145CV,30/01/2020,30/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015292384,4,,03/02/2020,Verified,REAL,,DKK,,,"46,815,884.80",LCFM_RVF_AKK,IDEAS,MARKETMAKING,,000145CW,30/01/2020,30/01/2020,MCAD,,NYKRE0_10/01/35,,,,,,,,,952494
BOND,0015292385,4,,03/02/2020,Verified,REAL,,DKK,,,"5,500,508.15",LCFM_RVF_AKK,IDEAS,MARKETMAKING,,000145CX,30/01/2020,30/01/2020,MCAD,,RDKRE0_10/01/35,,,,,,,,,461334
BOND,0015292386,3,,11/02/2020,Verified,REAL,,DKK,,,"20,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000145CY,30/01/2020,30/01/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292387,3,,03/02/2020,Verified,REAL,,DKK,,,"50,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145D9,30/01/2020,30/01/2020,JPED,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015292389,3,,03/02/2020,Verified,FLOAT,,DKK,,,"9,150,000.00",IT_EO_I_KL,IDEAS,MARKETMAKING,,000145DF,30/01/2020,30/01/2020,UFFE,,DLKRE0_06/15/22,,,,,,,,,634476
BOND,0015292390,3,,03/02/2020,Verified,FLOAT,,DKK,,,"9,150,000.00",IT_ALPHA_KL,IDEAS,MARKETMAKING,,000145DG,30/01/2020,30/01/2020,UFFE,,DLKRE0_06/15/22,,,,,,,,,634476
BOND,0015292391,3,,03/02/2020,Verified,REAL,,DKK,,,"420,600,000.00",BC_BR,,MARKETMAKING,,000145DJ,30/01/2020,30/01/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015292393,3,,03/02/2020,Verified,REAL,,DKK,,,"80,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145DL,30/01/2020,30/01/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015292398,4,,08/04/2020,Verified,REAL,,DKK,,,"20,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000145DW,30/01/2020,30/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015292399,3,,03/02/2020,Verified,REAL,,DKK,,,"1,770,000.00",FORV_LOK_PEN,IDEAS,MARKETMAKING,,000145DX,30/01/2020,30/01/2020,OVIX,,NYKRED1.5_10/01/50,,,,,,,,,952125
BOND,0015292401,3,,03/02/2020,Verified,REAL,,DKK,,,"20,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145F1,30/01/2020,30/01/2020,JAT,,RDKRED1_10/01/50,,,,,,,,,461288
BOND,0015292402,3,,03/02/2020,Verified,REAL,,DKK,,,"40,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145F3,30/01/2020,30/01/2020,JAT,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015292403,4,,03/02/2020,Verified,FLEX,,DKK,,,"25,000,000.00",BC_DC,,MARKETMAKING,,000145FD,30/01/2020,30/01/2020,JAT,,2NDEA2SDROJA2_26,,,,,,,,,203513
BOND,0015292404,3,,03/02/2020,Verified,REAL,,DKK,,,"75,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145FH,30/01/2020,30/01/2020,JPED,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015292405,3,,03/02/2020,Verified,FLEX,,DKK,,,"47,000,000.00",FP_WMJKP,IDEAS,MARKETMAKING,,000145FL,30/01/2020,30/01/2020,WEST,,1RD1.10F23APRF,,,,,,,,,929506
BOND,0015292407,3,,03/02/2020,Verified,FLEX,,DKK,,,"5,000,000.00",ALBA,IDEAS,MARKETMAKING,,000145FN,30/01/2020,30/01/2020,OVIX,,1DLR1BOK21RF,,,,,,,,,634050
BOND,0015292410,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"47,000,000.00",FP_WMJKP,IDEAS,MARKETMAKING,,000145FR,30/01/2020,30/01/2020,WEST,,2NYK01EDA50,,,,,,,,,951587
BOND,0015292415,3,,03/02/2020,Verified,FLEX,,DKK,,,"25,000,000.00",NDAC,IDEAS,MARKETMAKING,,000145FX,30/01/2020,30/01/2020,OVIX,,2NDEA2SDROJA2_26,,,,,,,,,203513
BOND,0015292423,3,,03/02/2020,Verified,REAL,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145G8,30/01/2020,30/01/2020,JPED,,1LRF1.0A50,,,,,,,,,492434
BOND,0015292425,5,,28/02/2020,Verified,REAL,,DKK,,,"30,000,000.00",SPKS_KRONJY,IDEAS,MARKETMAKING,,000145GM,30/01/2020,30/01/2020,JOPE,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292427,3,,03/02/2020,Verified,REAL,,DKK,,,"25,000,000.00",NDAC,,MARKETMAKING,,000145H3,30/01/2020,30/01/2020,JPED,,1NDEA1.0SDRO50,,,,,,,,,204455
BOND,0015292429,3,,03/02/2020,Verified,REAL,,DKK,,,"250,000,000.00",DDBC,IDEAS,MARKETMAKING,,000145HB,30/01/2020,30/01/2020,OVIX,,1NYK1.01EDA50,,,,,,,,,952443
BOND,0015292432,3,,03/02/2020,Verified,REAL,,DKK,,,"23,400,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145HF,30/01/2020,30/01/2020,JPED,,NYKRE0.5_10/01/40,,,,,,,,,952435
BOND,0015292434,3,,03/02/2020,Verified,REAL,,DKK,,,"25,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145HJ,30/01/2020,30/01/2020,JAT,,NYKRE_0.5_10/01/50,,,,,,,,,952532
BOND,0015292435,3,,03/02/2020,Verified,REAL,,DKK,,,"33,300,000.00",NDAC,,MARKETMAKING,,000145HL,30/01/2020,30/01/2020,JAT,,1NDEA1.0SDRO50,,,,,,,,,204455
BOND,0015292443,3,,03/02/2020,Verified,REAL,,DKK,,,"15,000,000.00",NDAC,,MARKETMAKING,,000145HY,30/01/2020,30/01/2020,JPED,,NDAS0.5_10/01/50,,,,,,,,,204625
BOND,0015292444,3,,03/02/2020,Verified,REAL,,DKK,,,"20,000,000.00",BRF,,MARKETMAKING,,000145HZ,30/01/2020,30/01/2020,JPED,,JYKRE0.5_10/01/40,,,,,,,,,939781
BOND,0015292445,3,,03/02/2020,Verified,REAL,,DKK,,,"33,300,000.00",NDAC,,MARKETMAKING,,000145J2,30/01/2020,30/01/2020,JPED,,NDASS1_10/01/50,,,,,,,,,204471
BOND,0015292448,3,,03/02/2020,Verified,REAL,,DKK,,,"10,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145JF,30/01/2020,30/01/2020,JPED,,RDKRE0.5_10/01/40,,,,,,,,,461296
BOND,0015292449,3,,03/02/2020,Verified,REAL,,DKK,,,"60,000,000.00",DLR_KREDIT,,MARKETMAKING,,000145JG,30/01/2020,30/01/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
BOND,0015292454,3,,03/02/2020,Verified,REAL,,DKK,,,"30,000,000.00",DLR_KREDIT,,MARKETMAKING,,000145JN,30/01/2020,30/01/2020,JPED,,DLRKRE0.5_10/01/40,,,,,,,,,634867
BOND,0015292458,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"492,032.10",BC_DC,,MARKETMAKING,,000145JS,30/01/2020,30/01/2020,UFFE,,4TK111C_35,,,,,,,,,471550
BOND,0015292463,3,,03/02/2020,Verified,FLEX,,DKK,,,"50,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145K7,30/01/2020,30/01/2020,OVIX,,1RD1.10F22APRF,,,,,,,,,929492
BOND,0015292464,4,,03/02/2020,Verified,ILLIKVID,,DKK,,,"202,214.54",BC_DC,,MARKETMAKING,,000145K8,30/01/2020,30/01/2020,JAT,,6NYK03A_32,,,,,,,,,974870
BOND,0015292465,3,,02/03/2020,Verified,REAL,,DKK,,,"20,000,000.00",LAN_SPAR_B,IDEAS,MARKETMAKING,,000145KD,30/01/2020,30/01/2020,JOPE,,1NYK1.01EA50,,,,,,,,,952281
BOND,0015292466,3,,31/01/2020,Verified,ILLIKVID,,DKK,,,"130,000.00",B_SEB_IM_K,,MARKETMAKING,,000145KF,30/01/2020,30/01/2020,UFFE,,2RDSDRO_10/01/47,,,,,,,,,929719
BOND,0015292467,3,,03/02/2020,Verified,ILLIKVID,,DKK,,,"2,366,997.74",PP_CAPITAL,IDEAS,MARKETMAKING,,000145KG,30/01/2020,30/01/2020,UFFE,,5DLR43OA_38,,,,,,,,,632295
BOND,0015292469,4,,03/02/2020,Verified,FLOAT,,DKK,,,"40,000,000.00",NYKREDIT_A_S,,MARKETMAKING,,000145KL,30/01/2020,30/01/2020,JAT,,NYKRE0_01/01/22,,,,,,,,,952346
BOND,0015292470,3,,03/02/2020,Verified,REAL,,DKK,,,"80,000,000.00",REALKREDIT_D,IDEAS,MARKETMAKING,,000145KN,30/01/2020,30/01/2020,JAT,,RDKRE1_10/01/50_X,,,,,,,,,461245
BOND,0015292471,3,,03/02/2020,Verified,REAL,,DKK,,,"60,000,000.00",DLR_KREDIT,,MARKETMAKING,,000145KZ,30/01/2020,30/01/2020,JPED,,DLRKRE1_10/01/50,,,,,,,,,634816
