Trade Type,Trade ID,Version,SubType,Amended,Status,Book,Broker,Currency,Currency pair,FX Rate,Notional,Customer,Deal ID,Desk,Expiry,External trade ID,Trade,Trade entry,Trader,Bond security ID,Bond Price,Bond mkt type,FairValueLevel,Index
BOND,0016031457,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"57,731.30",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031458,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"139,795.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031459,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"467,525.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.09,REDMPT,,CIBOR
BOND,0016031460,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"305,059.36",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031461,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,78.96,DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031462,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"3,518.63",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031463,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"11,326.36",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031464,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"10,055.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031465,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"171,208.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,CIBOR
BOND,0016031466,3,,01/07/2021,Verified,ILLIKVID,,DKK,,,"84,360.15",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031467,3,,01/07/2021,Verified,REAL,,DKK,,,"25,886.69",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031468,3,,01/07/2021,Verified,REAL,,DKK,,,"1,149,287.22",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031469,3,,01/07/2021,Verified,REAL,,DKK,,,"266,417.39",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031470,3,,01/07/2021,Verified,REAL,,DKK,,,"395,757.45",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031471,3,,01/07/2021,Verified,REAL,,DKK,,,"5,495.76",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031472,3,,01/07/2021,Verified,REAL,,DKK,,,"239,319.47",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031473,3,,01/07/2021,Verified,REAL,,DKK,,,"5,204,294.49",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031474,3,,01/07/2021,Verified,REAL,,DKK,,,"1,467,983.07",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031475,3,,01/07/2021,Verified,REAL,,DKK,,,"343,561.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031476,3,,01/07/2021,Verified,REAL,,DKK,,,"83,527.64",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031477,3,,01/07/2021,Verified,REAL,,DKK,,,"2,658,448.83",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031478,3,,01/07/2021,Verified,REAL,,DKK,,,"769,991.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031479,3,,01/07/2021,Verified,REAL,,DKK,,,"17,746.19",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031480,3,,01/07/2021,Verified,REAL,,DKK,,,"22,339.11",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031481,4,,07/07/2021,Verified,REAL,,DKK,,,"24,737,461.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031482,3,,01/07/2021,Verified,REAL,,DKK,,,"7,556,721.15",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031483,3,,01/07/2021,Verified,REAL,,DKK,,,"6,690,879.62",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031484,3,,01/07/2021,Verified,REAL,,DKK,,,"3,147,365.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031485,3,,01/07/2021,Verified,REAL,,DKK,,,"670,948.84",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031486,3,,01/07/2021,Verified,REAL,,DKK,,,"57,750.51",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031487,3,,01/07/2021,Verified,REAL,,DKK,,,"212,389.97",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031488,3,,01/07/2021,Verified,REAL,,DKK,,,"267,365.00",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031489,3,,01/07/2021,Verified,REAL,,DKK,,,"2,186,323.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031490,3,,01/07/2021,Verified,REAL,,DKK,,,"374,799.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031491,3,,01/07/2021,Verified,REAL,,DKK,,,"320,545.66",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031492,3,,01/07/2021,Verified,REAL,,DKK,,,"2,994.13",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031493,3,,01/07/2021,Verified,REAL,,DKK,,,"3,924.87",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031494,3,,01/07/2021,Verified,REAL,,DKK,,,"42,934.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031495,3,,01/07/2021,Verified,REAL,,DKK,,,"4,528.60",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031496,3,,01/07/2021,Verified,REAL,,DKK,,,"227,792.37",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031497,3,,01/07/2021,Verified,REAL,,DKK,,,"1,338,509.06",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031498,3,,01/07/2021,Verified,REAL,,DKK,,,"417,113.91",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031499,3,,01/07/2021,Verified,REAL,,DKK,,,"3,334.27",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031500,3,,01/07/2021,Verified,REAL,,DKK,,,"55,776.56",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031501,3,,01/07/2021,Verified,REAL,,DKK,,,"121,727.47",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031502,3,,01/07/2021,Verified,REAL,,DKK,,,"231,622.27",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031503,3,,01/07/2021,Verified,REAL,,DKK,,,"5,973,035.58",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031504,3,,01/07/2021,Verified,REAL,,DKK,,,"110,921.25",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031505,3,,01/07/2021,Verified,REAL,,DKK,,,"644,083.78",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031506,3,,01/07/2021,Verified,REAL,,DKK,,,"220,966.49",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031507,3,,01/07/2021,Verified,REAL,,DKK,,,"542,304.93",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031508,3,,01/07/2021,Verified,REAL,,DKK,,,"269,558.05",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031509,3,,01/07/2021,Verified,REAL,,DKK,,,"45,592.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031510,3,,01/07/2021,Verified,REAL,,DKK,,,"11,398.34",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031511,3,,01/07/2021,Verified,REAL,,DKK,,,"264,102.84",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031512,3,,01/07/2021,Verified,REAL,,DKK,,,"189,549.61",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031513,3,,01/07/2021,Verified,REAL,,DKK,,,"28,887.71",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031514,3,,01/07/2021,Verified,REAL,,DKK,,,"2,368.71",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031515,3,,01/07/2021,Verified,REAL,,DKK,,,"644,220.59",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031516,3,,01/07/2021,Verified,REAL,,DKK,,,"8,677,131.85",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031517,3,,01/07/2021,Verified,REAL,,DKK,,,"5,978,292.74",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031518,3,,01/07/2021,Verified,REAL,,DKK,,,"839,938.41",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031519,3,,01/07/2021,Verified,REAL,,DKK,,,"58,051.84",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031520,3,,01/07/2021,Verified,REAL,,DKK,,,"142,650.80",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031521,3,,01/07/2021,Verified,REAL,,DKK,,,"125,502.85",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031522,3,,01/07/2021,Verified,REAL,,DKK,,,"32,976.17",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031523,3,,01/07/2021,Verified,REAL,,DKK,,,"231,486.98",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031524,3,,01/07/2021,Verified,REAL,,DKK,,,"25,725,152.28",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031525,3,,01/07/2021,Verified,REAL,,DKK,,,"40,984.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031526,3,,01/07/2021,Verified,REAL,,DKK,,,"1,428,432.89",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031527,3,,01/07/2021,Verified,REAL,,DKK,,,"3,941.27",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031528,3,,01/07/2021,Verified,REAL,,DKK,,,"24,429,989.84",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031529,3,,01/07/2021,Verified,REAL,,DKK,,,"353,948.98",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031530,3,,01/07/2021,Verified,REAL,,DKK,,,"376,501.93",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031531,3,,01/07/2021,Verified,REAL,,DKK,,,"4,785,768.60",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031532,3,,01/07/2021,Verified,REAL,,DKK,,,"1,272,307.33",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031533,3,,01/07/2021,Verified,REAL,,DKK,,,"3,740,284.44",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031534,3,,01/07/2021,Verified,REAL,,DKK,,,"163,743.09",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031535,3,,01/07/2021,Verified,REAL,,DKK,,,"358,261.47",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031536,3,,01/07/2021,Verified,REAL,,DKK,,,"17,812.50",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031537,3,,01/07/2021,Verified,REAL,,DKK,,,"2,891,975.32",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031538,3,,01/07/2021,Verified,REAL,,DKK,,,"12,464,635.08",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031539,3,,01/07/2021,Verified,REAL,,DKK,,,"47,764.55",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031540,3,,01/07/2021,Verified,REAL,,DKK,,,"1,222,013.88",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031541,3,,01/07/2021,Verified,REAL,,DKK,,,"3,878.01",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031542,3,,01/07/2021,Verified,REAL,,DKK,,,"124,976.76",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031543,3,,01/07/2021,Verified,REAL,,DKK,,,"56,004.70",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031544,3,,01/07/2021,Verified,REAL,,DKK,,,"86,830.38",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016031545,3,,01/07/2021,Verified,REAL,,DKK,,,"37,576.90",DRAWCUST_T2S,NOTICKET,MARKETMAKING,,,29/06/2021,29/06/2021,,,100.00,REDMPT,,FIXED
BOND,0016043485,3,,08/07/2021,Verified,FLEX,,DKK,,,"75,000,000.00",BC_DC,,MARKETMAKING,,,06/07/2021,06/07/2021,ALS,,101.27,SECOND,,FIXED
FXSPOT,0005192579,3,,22/01/2021,Matured,EURCOV,,,EUR/DKK,7.41849,"42,065.48",STRATEGISK,,MARKETMAKING,,,20/01/2021,20/01/2021,,,,,,
FXSPOT,0005200381,4,,25/01/2021,Cancelled,STAT,,,EUR/DKK,7.42031,"211,047.66",STRATEGISK,,MARKETMAKING,,,25/01/2021,25/01/2021,,,,,,
FXSPOT,0005200383,3,,27/01/2021,Matured,STAT,,,NOK/DKK,0.716539908,"241,635.48",STRATEGISK,,MARKETMAKING,,,25/01/2021,25/01/2021,,,,,,
FXSPOT,0005232067,3,,16/02/2021,Matured,EURCOV,,,NOK/DKK,0.7254,"2,000,000.00",STRATEGISK,,MARKETMAKING,,,11/02/2021,11/02/2021,LBRP,,,,,
FXSPOT,0005251214,4,,23/02/2021,Cancelled,REAL,,,SEK/DKK,0.7373815580872,"136,791.36",STRATEGISK,,MARKETMAKING,,,23/02/2021,23/02/2021,,,,,,
FXSPOT,0005355156,3,,28/04/2021,Matured,EURCOV,,,EUR/DKK,7.4360,"240,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355159,3,,28/04/2021,Matured,FLEX,,,EUR/DKK,7.4360,"545,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355161,3,,28/04/2021,Matured,ILLIKVID,,,EUR/DKK,7.4360,"185,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355163,3,,28/04/2021,Matured,INFLATION,,,EUR/DKK,7.4360,"187,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355166,3,,28/04/2021,Matured,REAL,,,EUR/DKK,7.4360,"1,660,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355168,3,,28/04/2021,Matured,STAT,,,EUR/DKK,7.4360,"960,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355178,3,,28/04/2021,Matured,EURCOV,,,NOK/DKK,0.7404,"1,100,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355180,3,,28/04/2021,Matured,STAT,,,NOK/DKK,0.7404,"375,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355188,3,,28/04/2021,Matured,EURCOV,,,SEK/DKK,0.7342,"315,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
FXSPOT,0005355192,3,,28/04/2021,Matured,STAT,,,SEK/DKK,0.7342,"845,000.00",STRATEGISK,,MARKETMAKING,,,26/04/2021,26/04/2021,CLK,,,,,
DLPMT,17279204N,3,,04/01/2021,Matured,EURCOV,,DKK,,,"-22,659.42",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279206N,3,,04/01/2021,Matured,FLEX,,DKK,,,"305,680.42",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279207N,3,,04/01/2021,Matured,FLOAT,,DKK,,,"305,294.41",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279208N,3,,04/01/2021,Matured,ILLIKVID,,DKK,,,"84,614.56",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279209N,3,,04/01/2021,Matured,INFLATION,,DKK,,,"16,903.11",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279211N,3,,04/01/2021,Matured,REAL,,DKK,,,"-26,917.04",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279213N,3,,04/01/2021,Matured,STAT,,DKK,,,"100,328.86",INT_AFR,PMT,MARKETMAKING,,,04/01/2021,04/01/2021,KGI,,,,,
DLPMT,17279257N,2,,04/01/2021,Matured,ANDRE_REAL_1,,DKK,,,"1,903.31",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279258N,2,,04/01/2021,Matured,AUKTION,,DKK,,,"4,422.85",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279259N,2,,04/01/2021,Matured,BACKBOOK_1,,DKK,,,0.27,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279260N,2,,04/01/2021,Matured,BACKBOOK_2,,DKK,,,-561.97,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279261N,2,,04/01/2021,Matured,BOSTAD_SEK,,DKK,,,-17.98,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279262N,2,,04/01/2021,Matured,EURCOV,,DKK,,,"-12,256,464.53",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279263N,2,,04/01/2021,Matured,FLEX,,DKK,,,"-23,086,320.48",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279264N,2,,04/01/2021,Matured,FLOAT,,DKK,,,"-18,322,663.52",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279265N,2,,04/01/2021,Matured,ILIKVID_REAL,,DKK,,,68.01,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279266N,2,,04/01/2021,Matured,ILLIKVID,,DKK,,,"33,293,464.01",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279267N,2,,04/01/2021,Matured,INFLATION,,DKK,,,"-404,026.30",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279268N,2,,04/01/2021,Matured,INFL_DK,,DKK,,,-7.58,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279269N,2,,04/01/2021,Matured,KORT,,DKK,,,244.47,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279270N,2,,04/01/2021,Matured,LANGE_STATER,,DKK,,,"1,568.29",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279271N,2,,04/01/2021,Matured,LIKVID_REAL,,DKK,,,31.53,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279272N,2,,04/01/2021,Matured,MMEUR1,,DKK,,,-4.96,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279273N,2,,04/01/2021,Matured,MMEUR2,,DKK,,,939.17,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279274N,2,,04/01/2021,Matured,MMSEK,,DKK,,,-55.92,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279275N,2,,04/01/2021,Matured,MULTI,,DKK,,,-771.35,ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279276N,2,,04/01/2021,Matured,NONCALL_REAL,,DKK,,,"1,696.27",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279277N,2,,04/01/2021,Matured,REAL,,DKK,,,"-80,726,384.95",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279278N,2,,04/01/2021,Matured,STAT,,DKK,,,"7,143,735.98",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17279279N,2,,04/01/2021,Matured,STATER_SEK,,DKK,,,"-2,236.24",ROLLPL,,MARKETMAKING,,,04/01/2021,04/01/2021,,,,,,
DLPMT,17283126N,3,,05/01/2021,Matured,EURCOV,,DKK,,,"-7,540.85",INT_AFR,PMT,MARKETMAKING,,,05/01/2021,05/01/2021,LSJ,,,,,
DLPMT,17283128N,3,,05/01/2021,Matured,FLEX,,DKK,,,24.74,INT_AFR,PMT,MARKETMAKING,,,05/01/2021,05/01/2021,LSJ,,,,,
DLPMT,17283129N,3,,05/01/2021,Matured,FLOAT,,DKK,,,"2,113.11",INT_AFR,PMT,MARKETMAKING,,,05/01/2021,05/01/2021,LSJ,,,,,
DLPMT,17283130N,3,,05/01/2021,Matured,ILLIKVID,,DKK,,,"-2,321.56",INT_AFR,PMT,MARKETMAKING,,,05/01/2021,05/01/2021,LSJ,,,,,
DLPMT,17283131N,3,,05/01/2021,Matured,INFLATION,,DKK,,,"1,176.31",INT_AFR,PMT,MARKETMAKING,,,05/01/2021,05/01/2021,LSJ,,,,,
